"Total debt service (% of exports of goods, services and primary income)",Short-term debt (% of total external debt),Real interest rate (%),Total reserves minus gold (current US$),Trade (% of GDP),Imports of goods and services (current US$),Exports of goods and services (current US$),Current account balance (% of GDP),"Portfolio investment, net (BoP, current US$)","Foreign direct investment, net inflows (% of GDP)",Real GDP (current US$),GDP growth (annual %),"Inflation, consumer prices (annual %)",Broad money growth (annual %),Broad money to total reserves ratio,REER 5 Year rolling,General government final consumption expenditure (% of GDP),Gross fixed capital formation (current US$),"Unemployment, total (% of total labor force) (national estimate)",Domestic credit to private sector (% of GDP),Lending interest rate (%),Deposit interest rate (%),Contagion,Soft peg,Peg,Real GDP growth (Annual percent change),Left Government (democ),Polity (polity),Durable (durable),Turnover (xconst),Legislative/Executive election (exrec),State fragility index (sfi),Years (poleff),Economic Effectiveness (ecoeff),Presist (presistance),Target
#VALUE!,#VALUE!,0.29730553458,0.00000000000,0.23301298958,0.11013034407,0.11599925098,0.58440827431,#VALUE!,0.08446199031,0.18645752411,0.45572819502,0.95172423608,0.57662119395,0.51395249868,0.48061950100,0.21931065234,0.25094161863,0.00000000000,0.23964808641,1.00000000000,0.25066072066,0.00000000000,1.00000000000,0.00000000000,0.51758793970,1.0000000,1.0000000,110.0000000,7.0000000,8.0000000,0.0800000,0.0000000,0.0000000,94.0000000,0.0000000
#VALUE!,#VALUE!,0.16731171782,0.00048476563,0.25377885536,0.13268314577,0.13733909733,0.49617711900,#VALUE!,0.03199204119,0.21324864654,0.53830621736,1.00000000000,0.56475242416,1.00000000000,0.52390120925,0.25819002001,0.29300891349,0.10522054653,0.05975792647,0.88333333333,0.27266890360,0.00000000000,1.00000000000,0.00000000000,0.61306532663,1.0000000,1.0000000,111.0000000,7.0000000,8.0000000,0.0800000,0.0000000,0.0000000,94.0000000,0.0000000
#VALUE!,#VALUE!,0.00000000000,0.00194840861,0.28305229004,0.16333500750,0.16644828320,0.43496411652,#VALUE!,0.07553435001,0.24941721176,0.56182097660,0.90069451691,0.56449896044,0.79014190547,0.55588132204,0.32421886179,0.35634355202,0.12464589076,0.00000000000,0.46666666667,0.30154080165,0.00000000000,1.00000000000,0.00000000000,0.63819095477,1.0000000,1.0000000,112.0000000,7.0000000,8.0000000,0.0800000,0.0000000,0.0000000,94.0000000,0.0000000
#VALUE!,#VALUE!,0.02518395561,0.00409948349,0.26122848842,0.18285679656,0.18913128641,0.51648764013,#VALUE!,0.10977781698,0.29362484178,0.56033415548,0.84467660148,0.94938336736,0.68308365940,0.57508654443,0.30451881361,0.41030895007,0.12464589076,0.04162805648,0.30000000000,0.31364057292,0.00000000000,1.00000000000,0.00000000000,0.63819095477,1.0000000,1.0000000,113.0000000,7.0000000,8.0000000,0.0800000,0.0000000,0.0000000,94.0000000,0.0000000
#VALUE!,#VALUE!,0.21501866368,0.00469352968,0.27347531969,0.21533080354,0.21209595323,0.25521834983,#VALUE!,0.10988068138,0.34114329790,0.55304869218,0.84039443975,0.77425700775,0.64419254290,0.00000000000,0.31325212590,0.50550172583,0.11736138306,0.10814972108,0.47500000000,0.53390471389,0.00000000000,1.00000000000,0.00000000000,0.62814070352,1.0000000,1.0000000,114.0000000,7.0000000,8.0000000,0.0800000,0.0000000,0.0000000,94.0000000,0.0000000
#VALUE!,#VALUE!,0.44620723606,0.00689842577,0.34241381980,0.25451430602,0.23960064330,0.00000000000,#VALUE!,0.08510406467,0.37267131111,0.39144030474,0.86277785722,0.70405356192,0.61675492519,0.06764883015,0.37787261429,0.55505965415,0.27762039332,0.15368544649,0.77916666667,0.84963448450,0.00000000000,1.00000000000,0.00000000000,0.44723618090,1.0000000,1.0000000,115.0000000,7.0000000,8.0000000,0.0800000,0.0000000,0.0000000,94.0000000,0.0000000
#VALUE!,#VALUE!,0.31196587551,0.00869154656,0.29976778065,0.26502945989,0.25537574818,0.17641540410,#VALUE!,0.12313219038,0.40479793502,0.47461231990,0.67806278311,0.82277085630,0.58049635163,0.17393808229,0.39350972380,0.63037009928,0.23027112943,0.20974466739,0.70416666667,0.70078144694,0.00000000000,1.00000000000,0.00000000000,0.54271356784,1.0000000,1.0000000,116.0000000,7.0000000,8.0000000,0.0800000,0.0000000,0.0000000,94.0000000,0.0000000
#VALUE!,#VALUE!,0.34262005831,0.02211406297,0.25935603647,0.28319513145,0.26832878706,0.08949763122,#VALUE!,0.12078222153,0.45115236582,0.51173505417,0.64516883165,0.57963217842,0.19222138829,0.34101643549,0.38012706372,0.75360026078,0.15621205704,0.30718958451,0.77916666667,0.90258507688,1.00000000000,1.00000000000,0.00000000000,0.58291457286,0.0000000,0.1500000,48.0000000,3.0000000,3.0000000,0.4800000,0.0000000,0.7500000,42.0000000,0.0000000
#VALUE!,#VALUE!,0.70506059197,0.02293375704,0.21578052867,0.25072345668,0.24578402990,0.36357240021,0.07483714620,0.15189206669,0.45029502862,0.02709142927,0.45635214503,0.73495425148,0.36394320886,0.54117316780,0.51078763585,0.64944050390,0.44273571793,0.28806468929,0.97916666667,1.00000000000,0.00000000000,1.00000000000,0.00000000000,0.03015075377,0.0000000,0.1500000,49.0000000,3.0000000,3.0000000,0.4400000,0.0000000,0.7500000,42.0000000,0.0000000
#VALUE!,#VALUE!,1.00000000000,0.02832524418,0.21273208197,0.23977938981,0.24533827906,0.59533749238,0.00577252064,0.27070990417,0.46609398192,0.39730987754,0.00000000000,0.55289708548,0.37360849345,0.70076116846,0.58901897908,0.54311202736,0.64548764879,0.17980345330,0.70000000000,0.67897655659,0.00000000000,1.00000000000,0.00000000000,0.45226130653,0.0000000,0.1500000,50.0000000,3.0000000,3.0000000,0.4400000,0.0000000,0.7500000,42.0000000,0.0000000
